,count,percent
Solomon,4,0.0005819874872690237
art collectors,4,0.0005819874872690237
George Eliot,4,0.0005819874872690237
Son of Saul,4,0.0005819874872690237
Aaron Sorkin,4,0.0005819874872690237
Song of Songs,4,0.0005819874872690237
atheists,4,0.0005819874872690237
Shelly Yachimovich,4,0.0005819874872690237
Ramallah,4,0.0005819874872690237
auction,4,0.0005819874872690237
Yiddish music,4,0.0005819874872690237
Messianic Jews,4,0.0005819874872690237
Benny Gantz,4,0.0005819874872690237
asylum seekers,4,0.0005819874872690237
Hebrew Calendar,4,0.0005819874872690237
autism,4,0.0005819874872690237
General Assembly,4,0.0005819874872690237
autobiography,4,0.0005819874872690237
Steve Bannon,4,0.0005819874872690237
Britney Spears,4,0.0005819874872690237
Mark Oppenheimer,4,0.0005819874872690237
pinkwashing,4,0.0005819874872690237
Gershom Sizomu,4,0.0005819874872690237
Bruce Feiler,4,0.0005819874872690237
Gertrude Stein,4,0.0005819874872690237
Shavuot 2014,4,0.0005819874872690237
Skirball Cultural Center,4,0.0005819874872690237
anti-Judaism,4,0.0005819874872690237
Gabriel Sanders,4,0.0005819874872690237
Majdanek,4,0.0005819874872690237
Shiksa,4,0.0005819874872690237
Philip Weiss,4,0.0005819874872690237
bestsellers,4,0.0005819874872690237
vegetarian cuisine,4,0.0005819874872690237
Book of Jonah,4,0.0005819874872690237
Bruno Schulz,4,0.0005819874872690237
mondoweiss,4,0.0005819874872690237
Harold Kushner,4,0.0005819874872690237
poverty,4,0.0005819874872690237
Gabrielle Giffords,4,0.0005819874872690237
Shavuot 2015,4,0.0005819874872690237
Yom Kippur 2015,4,0.0005819874872690237
Bergen-Belsen,4,0.0005819874872690237
barbecue,4,0.0005819874872690237
Game of Thrones,4,0.0005819874872690237
Rachel Weisz,4,0.0005819874872690237
portraiture,4,0.0005819874872690237
Rasmea Odeh,4,0.0005819874872690237
Mali,4,0.0005819874872690237
apps,4,0.0005819874872690237
Rachel Shukert,4,0.0005819874872690237
apologizing,4,0.0005819874872690237
apocalypse,4,0.0005819874872690237
Yascha Mounk,4,0.0005819874872690237
mothers,4,0.0005819874872690237
Herzliya Conference,4,0.0005819874872690237
German anti-Semitism,4,0.0005819874872690237
Wonder Woman,4,0.0005819874872690237
Breslovers,4,0.0005819874872690237
2012 Summer Olympics,4,0.0005819874872690237
advertising,4,0.0005819874872690237
Louis Kahn,4,0.0005819874872690237
brit milah,4,0.0005819874872690237
addiction,4,0.0005819874872690237
parasha,4,0.0005819874872690237
memorials,4,0.0005819874872690237
memory,4,0.0005819874872690237
Aggadah,4,0.0005819874872690237
adolescence,4,0.0005819874872690237
measles,4,0.0005819874872690237
Seth Rogen,4,0.0005819874872690237
mental health,4,0.0005819874872690237
I.B. Singer,4,0.0005819874872690237
Carl Laemmle,4,0.0005819874872690237
William Shakespeare,4,0.0005819874872690237
Mike Stoller,4,0.0005819874872690237
Seth Lipsky,4,0.0005819874872690237
1990's,4,0.0005819874872690237
Starring Sally J. Freedman as Herself,4,0.0005819874872690237
messiah,4,0.0005819874872690237
ptcha,4,0.0005819874872690237
Frank Gehry,4,0.0005819874872690237
Showtime,4,0.0005819874872690237
orientalism,4,0.0005819874872690237
Masha Gessen,4,0.0005819874872690237
Rabbi Judah Loew,4,0.0005819874872690237
tsimmes,4,0.0005819874872690237
Zahav,4,0.0005819874872690237
camp,4,0.0005819874872690237
Footsteps,4,0.0005819874872690237
Whitney Houston,4,0.0005819874872690237
1920s,4,0.0005819874872690237
17th century,4,0.0005819874872690237
Captain America,4,0.0005819874872690237
Seymour Hersh,4,0.0005819874872690237
Wilderness Torah,4,0.0005819874872690237
Haganah,4,0.0005819874872690237
Willem De Kooning,4,0.0005819874872690237
William Blake,4,0.0005819874872690237
medical marijuana,4,0.0005819874872690237
Silicon Valley,4,0.0005819874872690237
Lubavitcher Hasidism,4,0.0005819874872690237
protests,4,0.0005819874872690237
Batman,4,0.0005819874872690237
Fox News,4,0.0005819874872690237
Hafez Assad,4,0.0005819874872690237
capital punishment,4,0.0005819874872690237
Republican Jewish Coalition,4,0.0005819874872690237
Maus,4,0.0005819874872690237
unetaneh tokef,4,0.0005819874872690237
Marvin Hier,4,0.0005819874872690237
Shah Reza Pahlavi,4,0.0005819874872690237
public schools,4,0.0005819874872690237
West Side Story,4,0.0005819874872690237
pareve,4,0.0005819874872690237
Groucho Marx,4,0.0005819874872690237
Beverly Hills,4,0.0005819874872690237
boxing,4,0.0005819874872690237
Republican National Convention 2012,4,0.0005819874872690237
midterm elections,4,0.0005819874872690237
Immanuel Kant,4,0.0005819874872690237
boycotts,4,0.0005819874872690237
Black History Month,4,0.0005819874872690237
transgender Jews,4,0.0005819874872690237
parents,4,0.0005819874872690237
yiddish culture,4,0.0005819874872690237
Call Me By Your Name,4,0.0005819874872690237
John Updike,3,0.00043649061545176777
apples,3,0.00043649061545176777
graphic novel,3,0.00043649061545176777
Tractate kiddushin,3,0.00043649061545176777
David Sax,3,0.00043649061545176777
apology episode,3,0.00043649061545176777
New York Philharmonic,3,0.00043649061545176777
exercise,3,0.00043649061545176777
Harry Reid,3,0.00043649061545176777
Andy Warhol,3,0.00043649061545176777
Ari Daniel Shapiro,3,0.00043649061545176777
Jerusalem Post,3,0.00043649061545176777
economy,3,0.00043649061545176777
Ari Ben Canaan,3,0.00043649061545176777
John Hagee,3,0.00043649061545176777
soul music,3,0.00043649061545176777
National Jewish Population Survey,3,0.00043649061545176777
A.J. Jacobs,3,0.00043649061545176777
John Bolton,3,0.00043649061545176777
gossip,3,0.00043649061545176777
E. L. Doctorow,3,0.00043649061545176777
18th century,3,0.00043649061545176777
anxieties,3,0.00043649061545176777
German American Bund,3,0.00043649061545176777
17th of Tammuz,3,0.00043649061545176777
Tovah Feldshuh,3,0.00043649061545176777
Harry Houdini,3,0.00043649061545176777
David Mamet,3,0.00043649061545176777
Yom Hazikaron,3,0.00043649061545176777
New York Post,3,0.00043649061545176777
Tova Mirvis,3,0.00043649061545176777
Ari Folman,3,0.00043649061545176777
anxiety,3,0.00043649061545176777
faith,3,0.00043649061545176777
New York Public Library,3,0.00043649061545176777
(Just Like) Starting Over,3,0.00043649061545176777
soup,3,0.00043649061545176777
wineries,3,0.00043649061545176777
National Review,3,0.00043649061545176777
goats,3,0.00043649061545176777
Night,3,0.00043649061545176777
Gershom Gorenberg,3,0.00043649061545176777
Gustav Mahler,3,0.00043649061545176777
Jesuits,3,0.00043649061545176777
wigs,3,0.00043649061545176777
TrumpWatch,3,0.00043649061545176777
graffiti,3,0.00043649061545176777
graphic design,3,0.00043649061545176777
Zubin Mehta,3,0.00043649061545176777
Aramaic,3,0.00043649061545176777
Guma Aguiar,3,0.00043649061545176777
Newark,3,0.00043649061545176777
Dracula,3,0.00043649061545176777
Newbery Honor,3,0.00043649061545176777
Newsweek,3,0.00043649061545176777
Zeev Sternhell,3,0.00043649061545176777
Jeremy Stolow,3,0.00043649061545176777
army,3,0.00043649061545176777
Rabbi Akiva,3,0.00043649061545176777
grandparents,3,0.00043649061545176777
Jennifer Grey,3,0.00043649061545176777
True Blood,3,0.00043649061545176777
ACT UP,3,0.00043649061545176777
Havana,3,0.00043649061545176777
Newtown,3,0.00043649061545176777
Guatemala,3,0.00043649061545176777
Groundhog Day,3,0.00043649061545176777
songwriting,3,0.00043649061545176777
AMIA,3,0.00043649061545176777
email,3,0.00043649061545176777
Yitzhak Laor,3,0.00043649061545176777
Hatikvah,3,0.00043649061545176777
Dr. Ruth Westheimer,3,0.00043649061545176777
Gunter Grass,3,0.00043649061545176777
Harry Belafonte,3,0.00043649061545176777
Dovid Bergelson,3,0.00043649061545176777
Tree of Life,3,0.00043649061545176777
Jerusalem Light Rail,3,0.00043649061545176777
Rube Goldberg,3,0.00043649061545176777
New York Yankees,3,0.00043649061545176777
etiquette,3,0.00043649061545176777
Gush Etzion,3,0.00043649061545176777
Polish anti-Semitism,3,0.00043649061545176777
Harvey Milk,3,0.00043649061545176777
Quran,3,0.00043649061545176777
Dov Hikind,3,0.00043649061545176777
Polish food,3,0.00043649061545176777
Aaron David Miller,3,0.00043649061545176777
+972 Magazine,3,0.00043649061545176777
Zbigniew Brzezinski,3,0.00043649061545176777
New Yorker,3,0.00043649061545176777
wedding,3,0.00043649061545176777
Hazon,3,0.00043649061545176777
Jerry Leiber,3,0.00043649061545176777
A.Q. Khan,3,0.00043649061545176777
white nationalism,3,0.00043649061545176777
David Rakoff,3,0.00043649061545176777
Arabic cuisine,3,0.00043649061545176777
Géza Röhrig,3,0.00043649061545176777
New York City mayoral race,3,0.00043649061545176777
winter olympics,3,0.00043649061545176777
Ruth Franklin,3,0.00043649061545176777
fundamentalism,3,0.00043649061545176777
Glenn Beck,3,0.00043649061545176777
Ruth Calderon,3,0.00043649061545176777
shootings,3,0.00043649061545176777
Jewish liberalism,3,0.00043649061545176777
Debt,3,0.00043649061545176777
Jill Kargman,3,0.00043649061545176777
akedah,3,0.00043649061545176777
Purim 2016,3,0.00043649061545176777
Hannah Rosenthal,3,0.00043649061545176777
Purim 2015,3,0.00043649061545176777
adultery,3,0.00043649061545176777
alcoholism,3,0.00043649061545176777
Anne Roiphe,3,0.00043649061545176777
H. G. Adler,3,0.00043649061545176777
Jewish genes,3,0.00043649061545176777
short story,3,0.00043649061545176777
Yoni Netanyahu,3,0.00043649061545176777
flotilla,3,0.00043649061545176777
shaman,3,0.00043649061545176777
Tzadik Records,3,0.00043649061545176777
Goliath,3,0.00043649061545176777
Jimi Hendrix,3,0.00043649061545176777
2018 midterm elections,3,0.00043649061545176777
Jewish fathers,3,0.00043649061545176777
Jewish extremism,3,0.00043649061545176777
Nehirim,3,0.00043649061545176777
Rabbi Sharon Kleinbaum,3,0.00043649061545176777
Gloria Steinem,3,0.00043649061545176777
Jews for Jesus,3,0.00043649061545176777
Jews and Socialism,3,0.00043649061545176777
Jewish mother,3,0.00043649061545176777
Anthony Grafton,3,0.00043649061545176777
Netanya,3,0.00043649061545176777
fraud,3,0.00043649061545176777
free will,3,0.00043649061545176777
Jewish singles,3,0.00043649061545176777
Democrat,3,0.00043649061545176777
Anthony Julius,3,0.00043649061545176777
Jewish politicians,3,0.00043649061545176777
2014 Gaza War,3,0.00043649061545176777
Der Nister,3,0.00043649061545176777
Jewish philosophy,3,0.00043649061545176777
Nelson Mandela,3,0.00043649061545176777
Purimspiel,3,0.00043649061545176777
2014 Winter Olympics,3,0.00043649061545176777
Yugoslavia,3,0.00043649061545176777
Jewish nose,3,0.00043649061545176777
Anthrax,3,0.00043649061545176777
Russian food,3,0.00043649061545176777
Nevada,3,0.00043649061545176777
Annie Cohen-Solal,3,0.00043649061545176777
Neve Shalom,3,0.00043649061545176777
Designers,3,0.00043649061545176777
Yuri Andropov,3,0.00043649061545176777
friendship,3,0.00043649061545176777
advice,3,0.00043649061545176777
2016 Election,3,0.00043649061545176777
Jews and Death,3,0.00043649061545176777
Tin Pan Alley,3,0.00043649061545176777
Diane Arbus,3,0.00043649061545176777
Diane von Furstenberg,3,0.00043649061545176777
Harlem,3,0.00043649061545176777
1948 Arab-Israeli war,3,0.00043649061545176777
Rabbi Menachem Froman,3,0.00043649061545176777
women's rights,3,0.00043649061545176777
1943,3,0.00043649061545176777
Joe's pub,3,0.00043649061545176777
gentrification,3,0.00043649061545176777
Django Unchained,3,0.00043649061545176777
Grammy Awards,3,0.00043649061545176777
Thomas Kaplan,3,0.00043649061545176777
Jewish Jocks,3,0.00043649061545176777
Grand Mufti,3,0.00043649061545176777
Jewish Holidays,3,0.00043649061545176777
Nemesis,3,0.00043649061545176777
Jewish Farming,3,0.00043649061545176777
Dolph Schayes,3,0.00043649061545176777
Dominique Strauss-Kahn,3,0.00043649061545176777
Apple,3,0.00043649061545176777
Ryszard Kapuściński,3,0.00043649061545176777
New York Film Festival,3,0.00043649061545176777
Ghana,3,0.00043649061545176777
Don Draper,3,0.00043649061545176777
Zadie Smith,3,0.00043649061545176777
Prince William,3,0.00043649061545176777
global warming,3,0.00043649061545176777
John Boehner,3,0.00043649061545176777
Donald J. Trump,3,0.00043649061545176777
Yom Kippur 5775,3,0.00043649061545176777
sexual abuse,3,0.00043649061545176777
Dirty Dancing,3,0.00043649061545176777
Haiti,3,0.00043649061545176777
sexual assault,3,0.00043649061545176777
financial crisis,3,0.00043649061545176777
Dianne Feinstein,3,0.00043649061545176777
Hanukkah 2018,3,0.00043649061545176777
Rabbi Yoel Teitelbaum,3,0.00043649061545176777
Nefesh b'Nefesh,3,0.00043649061545176777
Diaspora Jews,3,0.00043649061545176777
Goodbye Columbus,3,0.00043649061545176777
Jewish cemeteries,3,0.00043649061545176777
Protocols of the Elders of Zion,3,0.00043649061545176777
anarchists,3,0.00043649061545176777
Jewish burial,3,0.00043649061545176777
world music,3,0.00043649061545176777
anger,3,0.00043649061545176777
Jewish body,3,0.00043649061545176777
Time magazine,3,0.00043649061545176777
Jewish art,3,0.00043649061545176777
siblings,3,0.00043649061545176777
Death of a Salesman,3,0.00043649061545176777
Hapoel Jerusalem,3,0.00043649061545176777
actors,3,0.00043649061545176777
Yom Yerushalayim,3,0.00043649061545176777
gelt,3,0.00043649061545176777
Joan Rivers,3,0.00043649061545176777
Nazi propaganda,3,0.00043649061545176777
Tony Awards,3,0.00043649061545176777
Nazi hunters,3,0.00043649061545176777
Days of Awe,3,0.00043649061545176777
Anne Lamott,3,0.00043649061545176777
ballet,3,0.00043649061545176777
Ramadan,3,0.00043649061545176777
taxis,3,0.00043649061545176777
Periel Aschenbrand,3,0.00043649061545176777
gribenes,3,0.00043649061545176777
African Americans,3,0.00043649061545176777
Persia,3,0.00043649061545176777
Franny and Zooey,3,0.00043649061545176777
Pervez Musharraf,3,0.00043649061545176777
teachers,3,0.00043649061545176777
Red Holzman,3,0.00043649061545176777
Alice Walker,3,0.00043649061545176777
Alix Kates Shulman,3,0.00043649061545176777
Robert Faurisson,3,0.00043649061545176777
Ernst Lubitsch,3,0.00043649061545176777
Red Army Faction,3,0.00043649061545176777
Orrin Hatch,3,0.00043649061545176777
Workmen's Circle,3,0.00043649061545176777
Red Army,3,0.00043649061545176777
Frank Rich,3,0.00043649061545176777
coming out,3,0.00043649061545176777
Reconstructionist,3,0.00043649061545176777
Peggy Orenstein,3,0.00043649061545176777
Wahabism,3,0.00043649061545176777
Ridley Scott,3,0.00043649061545176777
Riga,3,0.00043649061545176777
Right of Return,3,0.00043649061545176777
Peggy Guggenheim,3,0.00043649061545176777
Etzel,3,0.00043649061545176777
Francisco Franco,3,0.00043649061545176777
college basketball,3,0.00043649061545176777
Esther Werdiger,3,0.00043649061545176777
college football,3,0.00043649061545176777
ultra-Orthodoxy,3,0.00043649061545176777
Aftermath,3,0.00043649061545176777
Pentagon Papers,3,0.00043649061545176777
Hungarian Jews,3,0.00043649061545176777
Estée Lauder,3,0.00043649061545176777
African migrants,3,0.00043649061545176777
World Bank,3,0.00043649061545176777
Israeli Foreign Ministry,3,0.00043649061545176777
Nintendo,3,0.00043649061545176777
Israeli politicians,3,0.00043649061545176777
blogging,3,0.00043649061545176777
Episcopal Church,3,0.00043649061545176777
Honey Boo Boo,3,0.00043649061545176777
Rebecca Rubin,3,0.00043649061545176777
costumes,3,0.00043649061545176777
blacklist,3,0.00043649061545176777
Holy Tongues,3,0.00043649061545176777
English,3,0.00043649061545176777
Frederick Wiseman,3,0.00043649061545176777
Rebecca Newberger Goldstein,3,0.00043649061545176777
Holocaust restitution,3,0.00043649061545176777
Israeli science fiction,3,0.00043649061545176777
counterintelligence,3,0.00043649061545176777
Israeli security,3,0.00043649061545176777
Amalekites,3,0.00043649061545176777
Emmanuel Macron,3,0.00043649061545176777
convivencia,3,0.00043649061545176777
Alon Shaya,3,0.00043649061545176777
Vivian Gornick,3,0.00043649061545176777
Eric Nelson,3,0.00043649061545176777
Allan Nadler,3,0.00043649061545176777
Israeli academics,3,0.00043649061545176777
Allegra Goodman,3,0.00043649061545176777
Israeli baseball,3,0.00043649061545176777
conspiracy,3,0.00043649061545176777
bnai mitzvah,3,0.00043649061545176777
Orange is the New Black,3,0.00043649061545176777
Eric Molinsky,3,0.00043649061545176777
conversion bill,3,0.00043649061545176777
Israeli cinema,3,0.00043649061545176777
World Trade Center,3,0.00043649061545176777
Peter Eisenman,3,0.00043649061545176777
Eric Hobsbawm,3,0.00043649061545176777
contraception,3,0.00043649061545176777
Recife,3,0.00043649061545176777
tablet en español,3,0.00043649061545176777
closing synagogues,3,0.00043649061545176777
Francine Prose,3,0.00043649061545176777
tzitzit,3,0.00043649061545176777
Alana Newhouse,3,0.00043649061545176777
Iowa,3,0.00043649061545176777
Patrick Ewing,3,0.00043649061545176777
chess,3,0.00043649061545176777
cannabis,3,0.00043649061545176777
Fania Lewando,3,0.00043649061545176777
chick lit,3,0.00043649061545176777
Alan Solow,3,0.00043649061545176777
tribalism,3,0.00043649061545176777
charoset,3,0.00043649061545176777
Pascal Bruckner,3,0.00043649061545176777
thrillers,3,0.00043649061545176777
chicken recipe,3,0.00043649061545176777
Where I Belong,3,0.00043649061545176777
Iran sanctions,3,0.00043649061545176777
Folksbiene,3,0.00043649061545176777
child abuse,3,0.00043649061545176777
Rhodes Scholars,3,0.00043649061545176777
treyf,3,0.00043649061545176777
Walid Jumblatt,3,0.00043649061545176777
Revisionism,3,0.00043649061545176777
Film Society of Lincoln Center,3,0.00043649061545176777
cartooning,3,0.00043649061545176777
Paul Klee,3,0.00043649061545176777
cartoon,3,0.00043649061545176777
Al Gore,3,0.00043649061545176777
Paul Celan,3,0.00043649061545176777
Reuven Rivlin,3,0.00043649061545176777
West Germany,3,0.00043649061545176777
Revolutionary Guards,3,0.00043649061545176777
trade,3,0.00043649061545176777
cemetery,3,0.00043649061545176777
transsexual,3,0.00043649061545176777
Paul Simon,3,0.00043649061545176777
Institute for the Translation of Hebrew Literature,3,0.00043649061545176777
capitalism,3,0.00043649061545176777
Flory Jagoda,3,0.00043649061545176777
Washington Institute of Near East Policy,3,0.00043649061545176777
childbirth,3,0.00043649061545176777
childhood,3,0.00043649061545176777
Isaac Rosenfeld,3,0.00043649061545176777
Ian Buruma,3,0.00043649061545176777
Everyman,3,0.00043649061545176777
the Guardian,3,0.00043649061545176777
Isaac Mizrahi,3,0.00043649061545176777
IVF,3,0.00043649061545176777
Walt Disney,3,0.00043649061545176777
ISIL,3,0.00043649061545176777
Isaac Stern,3,0.00043649061545176777
therapy,3,0.00043649061545176777
Wallace Shawn,3,0.00043649061545176777
Wall Street Journal,3,0.00043649061545176777
texting,3,0.00043649061545176777
Eurovision Song Contest,3,0.00043649061545176777
ISI,3,0.00043649061545176777
European anti-Semitism,3,0.00043649061545176777
European Left,3,0.00043649061545176777
burial societies,3,0.00043649061545176777
burlesque,3,0.00043649061545176777
christmas 2013,3,0.00043649061545176777
Irène Némirovsky,3,0.00043649061545176777
Richard Goldstone,3,0.00043649061545176777
Whiskey,3,0.00043649061545176777
Partisan Review,3,0.00043649061545176777
Richard Holbrooke,3,0.00043649061545176777
Alberto Nisman,3,0.00043649061545176777
the hunger games,3,0.00043649061545176777
Aldrich Ames,3,0.00043649061545176777
F. Scott Fitzgerald,3,0.00043649061545176777
Aleppo Codex,3,0.00043649061545176777
Whitney Museum,3,0.00043649061545176777
Rene Girard,3,0.00043649061545176777
Park East Synagogue,3,0.00043649061545176777
Rembrandt,3,0.00043649061545176777
Walter Russell Mead,3,0.00043649061545176777
Richard M. Daley,3,0.00043649061545176777
country music,3,0.00043649061545176777
Israeli tourism,3,0.00043649061545176777
sustainability,3,0.00043649061545176777
Abigail Pogrebin,3,0.00043649061545176777
Yedioth Ahronoth,3,0.00043649061545176777
Picking Up the Pieces,3,0.00043649061545176777
Einat Admony,3,0.00043649061545176777
diamonds,3,0.00043649061545176777
baraita,3,0.00043649061545176777
Henryk Broder,3,0.00043649061545176777
stem cell research,3,0.00043649061545176777
North African Jews,3,0.00043649061545176777
storytelling,3,0.00043649061545176777
Abel,3,0.00043649061545176777
Ron Paul,3,0.00043649061545176777
Yemeni Jews,3,0.00043649061545176777
Random House,3,0.00043649061545176777
Jan Karski,3,0.00043649061545176777
Norman Lear,3,0.00043649061545176777
Janet Malcolm,3,0.00043649061545176777
Yediot Aharonoth,3,0.00043649061545176777
Herman Melville,3,0.00043649061545176777
degenerate art,3,0.00043649061545176777
Notes from the American Inferno,3,0.00043649061545176777
Jacques Chirac,3,0.00043649061545176777
Jacques Derrida,3,0.00043649061545176777
demographics,3,0.00043649061545176777
demons,3,0.00043649061545176777
Ron Arad,3,0.00043649061545176777
Elena Kagan,3,0.00043649061545176777
Jamal Khashoggi,3,0.00043649061545176777
Amir Peretz,3,0.00043649061545176777
Amiri Baraka,3,0.00043649061545176777
Not Jewish,3,0.00043649061545176777
Raul Hilberg,3,0.00043649061545176777
James Baker,3,0.00043649061545176777
James Bond,3,0.00043649061545176777
Gal Gadot,3,0.00043649061545176777
James Comey,3,0.00043649061545176777
Universal studios,3,0.00043649061545176777
Umberto Eco,3,0.00043649061545176777
back to school,3,0.00043649061545176777
Edward Snowden,3,0.00043649061545176777
Abbie Hoffman,3,0.00043649061545176777
Yeshivat Chovevei Torah,3,0.00043649061545176777
Yeshivat Maharat,3,0.00043649061545176777
Edgar Allan Poe,3,0.00043649061545176777
Eddy Portnoy,3,0.00043649061545176777
avant-garde,3,0.00043649061545176777
U.S. presidential election,3,0.00043649061545176777
U.S. military,3,0.00043649061545176777
Ed Miliband,3,0.00043649061545176777
Ronald Radosh,3,0.00043649061545176777
dreams,3,0.00043649061545176777
Andalusia,3,0.00043649061545176777
Ecclesiastes,3,0.00043649061545176777
Andi Arnovitz,3,0.00043649061545176777
Rosh Hashanah 5775,3,0.00043649061545176777
athletes,3,0.00043649061545176777
U'netanah tokef,3,0.00043649061545176777
Jason Epstein,3,0.00043649061545176777
Gaza disengagement,3,0.00043649061545176777
Yeshiva University Museum,3,0.00043649061545176777
wailing wall,3,0.00043649061545176777
Ulysses,3,0.00043649061545176777
Edward Luttwak,3,0.00043649061545176777
baby names,3,0.00043649061545176777
Janis Bellow,3,0.00043649061545176777
Randi Weingarten,3,0.00043649061545176777
Janusz Korczak,3,0.00043649061545176777
Nora Ephron,3,0.00043649061545176777
spying,3,0.00043649061545176777
Yesh Atid,3,0.00043649061545176777
Amy Schumer,3,0.00043649061545176777
voting,3,0.00043649061545176777
Edmund Wilson,3,0.00043649061545176777
Noam Shalit,3,0.00043649061545176777
Jared Lee Loughner,3,0.00043649061545176777
sponsored content,3,0.00043649061545176777
deli,3,0.00043649061545176777
Gadi Taub,3,0.00043649061545176777
Israeli writers,3,0.00043649061545176777
Pharoah's Daughter,3,0.00043649061545176777
Pew,3,0.00043649061545176777
Pew Research Center,3,0.00043649061545176777
Pharaoh,3,0.00043649061545176777
Front National,3,0.00043649061545176777
Roger Cohen,3,0.00043649061545176777
FrontPage,3,0.00043649061545176777
American Jewish Committee,3,0.00043649061545176777
Roger Waters,3,0.00043649061545176777
Adam Phillips,3,0.00043649061545176777
Fugazi,3,0.00043649061545176777
cults,3,0.00043649061545176777
American Literature,3,0.00043649061545176777
Yael Bartana,3,0.00043649061545176777
Elliot R. Wolfson,3,0.00043649061545176777
J. Robert Oppenheimer,3,0.00043649061545176777
Himmler,3,0.00043649061545176777
Petro Poroshenko,3,0.00043649061545176777
Oklahoma!,3,0.00043649061545176777
Jacqueline Susann,3,0.00043649061545176777
French Resistance,3,0.00043649061545176777
cows,3,0.00043649061545176777
sushi,3,0.00043649061545176777
Amedeo Modigliani,3,0.00043649061545176777
Omer,3,0.00043649061545176777
Israelites,3,0.00043649061545176777
Vietnam,3,0.00043649061545176777
Old Testament,3,0.00043649061545176777
surrealism,3,0.00043649061545176777
Emancipation,3,0.00043649061545176777
Holocaust memorials,3,0.00043649061545176777
Emergency Power,3,0.00043649061545176777
Emergency Committee for Israel,3,0.00043649061545176777
crime fiction,3,0.00043649061545176777
crimefighting,3,0.00043649061545176777
Old City,3,0.00043649061545176777
black Jews,3,0.00043649061545176777
Rolling Stone,3,0.00043649061545176777
J.K. Rowling,3,0.00043649061545176777
biblical characters,3,0.00043649061545176777
deafness,3,0.00043649061545176777
Vampire Weekend,3,0.00043649061545176777
Elisa New,3,0.00043649061545176777
Yale Jewish Lives,3,0.00043649061545176777
Philippines,3,0.00043649061545176777
victimhood,3,0.00043649061545176777
day schools,3,0.00043649061545176777
deaf,3,0.00043649061545176777
Jacob Glatstein,3,0.00043649061545176777
Ellen Willis,3,0.00043649061545176777
Amidah,3,0.00043649061545176777
Jacobo Timerman,3,0.00043649061545176777
beets,3,0.00043649061545176777
Hidden Jerusalem,3,0.00043649061545176777
bedikat chametz,3,0.00043649061545176777
def jam,3,0.00043649061545176777
Herzog,3,0.00043649061545176777
Jack Wertheimer,3,0.00043649061545176777
Jack Warner,3,0.00043649061545176777
Roman Vishniac,3,0.00043649061545176777
suburbia,3,0.00043649061545176777
veganism,3,0.00043649061545176777
JCC,3,0.00043649061545176777
JDate,3,0.00043649061545176777
Venice ghetto,3,0.00043649061545176777
bible study,3,0.00043649061545176777
Ga-Ga,3,0.00043649061545176777
JTS,3,0.00043649061545176777
Elizabeth Taylor,3,0.00043649061545176777
daily dish,3,0.00043649061545176777
Philip Levine,3,0.00043649061545176777
Jack Abramoff,3,0.00043649061545176777
dairy farmers,3,0.00043649061545176777
vegetarianism,3,0.00043649061545176777
Vasily Grossman,3,0.00043649061545176777
Vanity Fair,3,0.00043649061545176777
Alice Waters,3,0.00043649061545176777
Max Brod,3,0.00043649061545176777
pork,3,0.00043649061545176777
Mahmoud Darwish,3,0.00043649061545176777
Muhammad Dahlan,3,0.00043649061545176777
Bruce Riedel,3,0.00043649061545176777
Maine,3,0.00043649061545176777
Muhammad,3,0.00043649061545176777
Ben Gurion Airport,3,0.00043649061545176777
Knicks,3,0.00043649061545176777
Brussels Jewish Museum shooting,3,0.00043649061545176777
Tenement Museum,3,0.00043649061545176777
Ten Plagues,3,0.00043649061545176777
Australian Jews,3,0.00043649061545176777
Shas party,3,0.00043649061545176777
jokes,3,0.00043649061545176777
Kohanim,3,0.00043649061545176777
presents,3,0.00043649061545176777
rockets,3,0.00043649061545176777
Muhammed Merah,3,0.00043649061545176777
Bruce Ratner,3,0.00043649061545176777
Conference of Presidents of Major American Jewish Organizations,3,0.00043649061545176777
Conservative,3,0.00043649061545176777
Kim Kardashian,3,0.00043649061545176777
Shavuot family,3,0.00043649061545176777
Thane Rosenbaum,3,0.00043649061545176777
Southern Poverty Law Center,3,0.00043649061545176777
King Abdullah II,3,0.00043649061545176777
Malcolm Hoenlein,3,0.00043649061545176777
Malcolm Gladwell,3,0.00043649061545176777
Congregation Beit Simchat Torah,3,0.00043649061545176777
Mumbai,3,0.00043649061545176777
Michael Freund,3,0.00043649061545176777
moon landing,3,0.00043649061545176777
King Solomon,3,0.00043649061545176777
King of the Jews,3,0.00043649061545176777
Congregation Beth Elohim,3,0.00043649061545176777
Tell Mitzi,3,0.00043649061545176777
Maharal of Prague,3,0.00043649061545176777
NHL,3,0.00043649061545176777
Burma,3,0.00043649061545176777
Moshe Kasher,3,0.00043649061545176777
Sarah Glidden,3,0.00043649061545176777
Claudia Roden,3,0.00043649061545176777
ritual,3,0.00043649061545176777
CBGB,3,0.00043649061545176777
CBS,3,0.00043649061545176777
Claude Levi-Strauss,3,0.00043649061545176777
mimouna,3,0.00043649061545176777
St. Paul,3,0.00043649061545176777
Moshe Feiglin,3,0.00043649061545176777
Aviv Geffen,3,0.00043649061545176777
Kulanu,3,0.00043649061545176777
CPUSA,3,0.00043649061545176777
Moses Mendelssohn,3,0.00043649061545176777
rhinoplasty,3,0.00043649061545176777
Teaneck,3,0.00043649061545176777
minyan,3,0.00043649061545176777
