,count,percent
From Under the Fig Tree,67,0.002032828665918262
Black Hebrew Israelites,66,0.0020024879395612732
fashion,66,0.0020024879395612732
florida,65,0.001972147213204284
school,65,0.001972147213204284
Our Promised Lands,65,0.001972147213204284
conversion,65,0.001972147213204284
christianity,64,0.001941806486847295
television,64,0.001941806486847295
Jake Marmer,64,0.001941806486847295
kids,63,0.0019114657604903061
christmas,63,0.0019114657604903061
Canada,62,0.0018811250341333173
Multimedia,62,0.0018811250341333173
Chabad,62,0.0018811250341333173
religion,62,0.0018811250341333173
shooting,61,0.0018507843077763281
bagels,61,0.0018507843077763281
Western Wall,61,0.0018507843077763281
Chicago,61,0.0018507843077763281
genetics,60,0.0018204435814193393
soccer,60,0.0018204435814193393
J Street,60,0.0018204435814193393
Mixing Bowl,59,0.0017901028550623501
Comics,59,0.0017901028550623501
idf,58,0.0017597621287053613
swastika,58,0.0017597621287053613
Rocket,58,0.0017597621287053613
climate change,57,0.0017294214023483722
hillel,57,0.0017294214023483722
new york city,57,0.0017294214023483722
Hungary,57,0.0017294214023483722
Washington,57,0.0017294214023483722
education,56,0.0016990806759913833
Marriage,56,0.0016990806759913833
Tzipi Livni,56,0.0016990806759913833
abortion,56,0.0016990806759913833
steve bannon,56,0.0016990806759913833
knesset,56,0.0016990806759913833
Ukraine,56,0.0016990806759913833
aliyah,56,0.0016990806759913833
Iran Deal,56,0.0016990806759913833
Turkey,55,0.0016687399496343942
rocket,55,0.0016687399496343942
yom kippur,55,0.0016687399496343942
Forverts,55,0.0016687399496343942
london,55,0.0016687399496343942
Fashion,54,0.0016383992232774053
Photography,54,0.0016383992232774053
Giving,54,0.0016383992232774053
Los Angeles,54,0.0016383992232774053
catholicism,53,0.0016080584969204164
spy,52,0.0015777177705634273
white house,52,0.0015777177705634273
Two-State Solution,52,0.0015777177705634273
ISIS,52,0.0015777177705634273
Parenting,52,0.0015777177705634273
wedding,52,0.0015777177705634273
Naftali Bennett,52,0.0015777177705634273
Torah,51,0.0015473770442064384
los angeles,51,0.0015473770442064384
Twitter,51,0.0015473770442064384
shimon peres,51,0.0015473770442064384
ilhan omar,51,0.0015473770442064384
divestment,50,0.0015170363178494493
forverts,50,0.0015170363178494493
senate,50,0.0015170363178494493
Women of the Wall,50,0.0015170363178494493
federation,50,0.0015170363178494493
Shalit,50,0.0015170363178494493
Jerry Seinfeld,50,0.0015170363178494493
United Kingdom,50,0.0015170363178494493
spain,49,0.0014866955914924604
ruth bader ginsburg,49,0.0014866955914924604
charities,49,0.0014866955914924604
democrats,49,0.0014866955914924604
rosh hashanah,49,0.0014866955914924604
Sukkot,49,0.0014866955914924604
Netanyahu,49,0.0014866955914924604
Michael Kaminer,49,0.0014866955914924604
Hasidic,49,0.0014866955914924604
jobbik,49,0.0014866955914924604
Kotel,49,0.0014866955914924604
Saudi Arabia,49,0.0014866955914924604
olympics,49,0.0014866955914924604
Yair Lapid,48,0.0014563548651354713
Shimon Peres,48,0.0014563548651354713
Barbra Streisand,48,0.0014563548651354713
modern orthodox,48,0.0014563548651354713
parenting,48,0.0014563548651354713
Baseball,48,0.0014563548651354713
likud,48,0.0014563548651354713
Richard Spencer,48,0.0014563548651354713
hate,47,0.0014260141387784824
mayor,47,0.0014260141387784824
sex,47,0.0014260141387784824
Philip Roth,47,0.0014260141387784824
avigdor lieberman,47,0.0014260141387784824
history,47,0.0014260141387784824
ashkenazi,47,0.0014260141387784824
Awards,47,0.0014260141387784824
Avigdor Lieberman,46,0.0013956734124214933
bombing,46,0.0013956734124214933
philadelphia,46,0.0013956734124214933
prayer,46,0.0013956734124214933
Jewish Food,46,0.0013956734124214933
Travel,46,0.0013956734124214933
lena dunham,46,0.0013956734124214933
murder,46,0.0013956734124214933
Seder,46,0.0013956734124214933
death,46,0.0013956734124214933
jcc,46,0.0013956734124214933
yair lapid,45,0.0013653326860645044
Classical Music,45,0.0013653326860645044
Architecture,45,0.0013653326860645044
ron dermer,45,0.0013653326860645044
Terrorism,45,0.0013653326860645044
sebastian gorka,44,0.0013349919597075155
labor,44,0.0013349919597075155
Jane Looking Forward,44,0.0013349919597075155
If Not Now,44,0.0013349919597075155
Ehud Barak,44,0.0013349919597075155
washington,44,0.0013349919597075155
essay,44,0.0013349919597075155
movies,44,0.0013349919597075155
Christmas,44,0.0013349919597075155
museum,43,0.0013046512333505264
naftali bennett,43,0.0013046512333505264
Yiddish Music,43,0.0013046512333505264
media,43,0.0013046512333505264
Texas,43,0.0013046512333505264
liberal,43,0.0013046512333505264
Muslim,43,0.0013046512333505264
seesaw,43,0.0013046512333505264
Jewish America,43,0.0013046512333505264
Berlin,42,0.0012743105069935375
isis,42,0.0012743105069935375
San Francisco,42,0.0012743105069935375
England,42,0.0012743105069935375
bible,42,0.0012743105069935375
south africa,42,0.0012743105069935375
Sex,42,0.0012743105069935375
peace talks,41,0.0012439697806365484
zoa,41,0.0012439697806365484
pope francis,41,0.0012439697806365484
quenelle,41,0.0012439697806365484
Franz Kafka,41,0.0012439697806365484
funny,41,0.0012439697806365484
Yiddish Forverts,41,0.0012439697806365484
temple mount,41,0.0012439697806365484
Shabbat,41,0.0012439697806365484
White House,41,0.0012439697806365484
joan rivers,40,0.0012136290542795595
Anne Frank,40,0.0012136290542795595
Jon Stewart,40,0.0012136290542795595
jewish book council,40,0.0012136290542795595
Motherhood,40,0.0012136290542795595
bar mitzvah,40,0.0012136290542795595
boston,40,0.0012136290542795595
nobel,40,0.0012136290542795595
pregnancy,40,0.0012136290542795595
military,40,0.0012136290542795595
australia,40,0.0012136290542795595
chuck hagel,40,0.0012136290542795595
women's march,40,0.0012136290542795595
Yeshiva University,40,0.0012136290542795595
environment,39,0.0011832883279225704
