,count,percent
overall,6873,1.0
untagged,0,0.0
ungrouped,0,0.0
Life section,2443,0.3554488578495562
Culture section,2335,0.3397351956932926
News section,1963,0.2856103593772734
Other section,132,0.01920558707987778
Blogs section,0,0.0
Opinion section,0,0.0
